game_pk,batter,batter_name,at_bat_number,ondeck_woba
746456,656941,Kyle Schwarber,1,0.3490665514084315
746456,607208,Trea Turner,2,0.380217063407713
746456,547180,Bryce Harper,3,0.3352790382129467
746456,664761,Alec Bohm,4,0.32075803446806
746456,592206,Nick Castellanos,5,0.2959171467705777
746456,681082,Bryson Stott,6,
746456,663837,Matt Vierling,7,0.3007700167838417
746456,690993,Colt Keith,8,0.3553962396136645
746456,682985,Riley Greene,9,
746456,656941,Kyle Schwarber,14,0.3490665514084315
746456,607208,Trea Turner,15,
746456,547180,Bryce Harper,19,0.3352790382129467
746456,664761,Alec Bohm,20,0.32075803446806
746456,592206,Nick Castellanos,21,
746456,663837,Matt Vierling,24,
746456,681082,Bryson Stott,25,0.3658075707769671
746456,656941,Kyle Schwarber,29,0.3490665514084315
746456,607208,Trea Turner,30,
746456,690993,Colt Keith,31,0.3553962396136645
746456,682985,Riley Greene,32,
746456,547180,Bryce Harper,35,0.3352790382129467
746456,664761,Alec Bohm,36,0.32075803446806
746456,592206,Nick Castellanos,37,0.2959171467705777
746456,681082,Bryson Stott,38,
746456,656941,Kyle Schwarber,46,
746456,663837,Matt Vierling,48,0.3007700167838417
746456,690993,Colt Keith,49,0.3553962396136645
746456,682985,Riley Greene,50,
746456,607208,Trea Turner,51,0.380217063407713
746456,547180,Bryce Harper,52,0.3352790382129467
746456,664761,Alec Bohm,53,
746456,592206,Nick Castellanos,57,0.2959171467705777
746456,681082,Bryson Stott,58,0.3658075707769671
746456,656941,Kyle Schwarber,62,
746456,607208,Trea Turner,66,0.380217063407713
746456,547180,Bryce Harper,67,0.3352790382129467
746456,664761,Alec Bohm,68,0.32075803446806
746456,592206,Nick Castellanos,69,
746456,663837,Matt Vierling,70,0.3553962396136645
746456,682985,Riley Greene,72,
746457,643217,Andrew Benintendi,2,
746457,663837,Matt Vierling,4,0.3007700167838417
746457,690993,Colt Keith,5,0.3553962396136645
746457,682985,Riley Greene,6,
746457,683734,Andrew Vaughn,13,
746457,663837,Matt Vierling,17,0.3007700167838417
746457,690993,Colt Keith,18,0.3553962396136645
746457,682985,Riley Greene,19,
746457,643217,Andrew Benintendi,29,
746457,663837,Matt Vierling,32,0.3007700167838417
746457,690993,Colt Keith,33,0.3553962396136645
746457,682985,Riley Greene,34,
746457,683734,Andrew Vaughn,38,
746457,663837,Matt Vierling,45,
746457,643217,Andrew Benintendi,48,
746457,690993,Colt Keith,49,0.3553962396136645
746457,682985,Riley Greene,50,
746457,683734,Andrew Vaughn,56,
746457,663837,Matt Vierling,63,
746457,643217,Andrew Benintendi,66,
746457,690993,Colt Keith,67,0.3553962396136645
746457,682985,Riley Greene,68,
746457,683734,Andrew Vaughn,75,
746458,656941,Kyle Schwarber,1,0.3490665514084315
746458,607208,Trea Turner,2,0.380217063407713
746458,547180,Bryce Harper,3,0.3352790382129467
746458,664761,Alec Bohm,4,0.32075803446806
746458,592206,Nick Castellanos,5,0.2959171467705777
746458,681082,Bryson Stott,6,
746458,663837,Matt Vierling,9,0.3007700167838417
746458,690993,Colt Keith,10,0.3553962396136645
746458,682985,Riley Greene,11,
746458,656941,Kyle Schwarber,13,0.3490665514084315
746458,607208,Trea Turner,14,0.380217063407713
746458,547180,Bryce Harper,15,
746458,664761,Alec Bohm,20,0.32075803446806
746458,592206,Nick Castellanos,21,0.2959171467705777
746458,681082,Bryson Stott,22,
746458,663837,Matt Vierling,26,
746458,656941,Kyle Schwarber,29,0.3490665514084315
746458,607208,Trea Turner,30,
746458,690993,Colt Keith,31,0.3553962396136645
746458,682985,Riley Greene,32,
746458,547180,Bryce Harper,35,0.3352790382129467
746458,664761,Alec Bohm,36,0.32075803446806
746458,592206,Nick Castellanos,37,0.2959171467705777
746458,681082,Bryson Stott,38,
746458,663837,Matt Vierling,44,
746458,656941,Kyle Schwarber,47,0.3490665514084315
746458,607208,Trea Turner,48,0.380217063407713
746458,547180,Bryce Harper,49,0.3352790382129467
746458,664761,Alec Bohm,50,0.32075803446806
746458,592206,Nick Castellanos,51,0.2959171467705777
746458,681082,Bryson Stott,52,
746458,690993,Colt Keith,53,0.3553962396136645
746458,682985,Riley Greene,54,
746458,656941,Kyle Schwarber,63,0.3490665514084315
746458,607208,Trea Turner,64,0.380217063407713
746458,547180,Bryce Harper,65,0.3352790382129467
746458,664761,Alec Bohm,66,0.32075803446806
746458,592206,Nick Castellanos,67,
746458,663837,Matt Vierling,69,0.3007700167838417
746458,690993,Colt Keith,70,
746458,681082,Bryson Stott,71,0.3658075707769671
746458,656941,Kyle Schwarber,75,0.3490665514084315
746458,607208,Trea Turner,76,
746458,682985,Riley Greene,77,
746459,643217,Andrew Benintendi,2,
746459,663837,Matt Vierling,4,0.3007700167838417
746459,690993,Colt Keith,5,0.3553962396136645
746459,682985,Riley Greene,6,
746459,683734,Andrew Vaughn,10,
746459,643217,Andrew Benintendi,19,
746459,663837,Matt Vierling,21,0.3007700167838417
746459,690993,Colt Keith,22,0.3553962396136645
746459,682985,Riley Greene,23,
746459,683734,Andrew Vaughn,26,
746459,643217,Andrew Benintendi,37,0.3037608829183994
746459,683734,Andrew Vaughn,40,
746459,663837,Matt Vierling,43,0.3007700167838417
746459,690993,Colt Keith,44,
746459,643217,Andrew Benintendi,49,
746459,682985,Riley Greene,51,
746459,683734,Andrew Vaughn,55,
746459,663837,Matt Vierling,64,0.3007700167838417
746459,690993,Colt Keith,65,0.3553962396136645
746459,682985,Riley Greene,66,
746459,643217,Andrew Benintendi,70,
746459,663837,Matt Vierling,76,
746460,683734,Andrew Vaughn,5,
746460,663837,Matt Vierling,6,0.3007700167838417
746460,690993,Colt Keith,7,0.3553962396136645
746460,682985,Riley Greene,8,
746460,663837,Matt Vierling,19,0.3007700167838417
746460,690993,Colt Keith,20,
746460,682985,Riley Greene,25,
746460,683734,Andrew Vaughn,28,
746460,663837,Matt Vierling,39,0.3007700167838417
746460,690993,Colt Keith,40,
746460,683734,Andrew Vaughn,43,
746460,682985,Riley Greene,46,
746460,683734,Andrew Vaughn,58,
746460,663837,Matt Vierling,60,0.3007700167838417
746460,690993,Colt Keith,61,
746460,643217,Andrew Benintendi,64,
746461,668930,Brice Turang,1,0.3587271837346278
746461,661388,William Contreras,2,0.3419318153910393
746461,642715,Willy Adames,4,
746461,663837,Matt Vierling,5,0.3553962396136645
746461,682985,Riley Greene,6,0.3007700167838417
746461,690993,Colt Keith,9,
746461,656555,Rhys Hoskins,11,0.2920540520680892
746461,686217,Sal Frelick,12,0.3187137223838821
746461,687401,Joey Ortiz,13,
746461,663837,Matt Vierling,18,0.3553962396136645
746461,682985,Riley Greene,19,
746461,694192,Jackson Chourio,22,0.2942323857769491
746461,668930,Brice Turang,23,0.3587271837346278
746461,661388,William Contreras,24,0.3419318153910393
746461,642715,Willy Adames,26,0.3134320541810432
746461,656555,Rhys Hoskins,27,
746461,686217,Sal Frelick,32,0.3187137223838821
746461,687401,Joey Ortiz,33,
746461,663837,Matt Vierling,36,0.3553962396136645
746461,682985,Riley Greene,37,
746461,694192,Jackson Chourio,39,0.2942323857769491
746461,668930,Brice Turang,40,0.3587271837346278
746461,661388,William Contreras,41,0.3419318153910393
746461,642715,Willy Adames,43,
746461,656555,Rhys Hoskins,48,0.2920540520680892
746461,686217,Sal Frelick,49,0.3187137223838821
746461,687401,Joey Ortiz,50,0.3385496990571559
746461,694192,Jackson Chourio,52,0.2942323857769491
746461,668930,Brice Turang,53,
746461,663837,Matt Vierling,56,0.3553962396136645
746461,682985,Riley Greene,57,
746461,661388,William Contreras,59,0.3419318153910393
746461,642715,Willy Adames,61,
746461,656555,Rhys Hoskins,65,0.2920540520680892
746461,686217,Sal Frelick,66,0.3187137223838821
746461,687401,Joey Ortiz,67,
746461,694192,Jackson Chourio,72,0.2942323857769491
746461,668930,Brice Turang,73,0.3587271837346278
746461,661388,William Contreras,74,
746461,663837,Matt Vierling,76,0.3553962396136645
746461,682985,Riley Greene,77,
746462,682928,CJ Abrams,1,0.3088420941662291
746462,657041,Lane Thomas,2,0.3378350832869136
746462,608385,Jesse Winker,3,
746462,663837,Matt Vierling,5,0.3553962396136645
746462,682985,Riley Greene,6,0.3007700167838417
746462,690993,Colt Keith,9,
746462,671277,Luis García Jr.,11,
746462,696285,Jacob Young,18,0.3222490843123815
746462,682928,CJ Abrams,19,0.3088420941662291
746462,657041,Lane Thomas,20,0.3378350832869136
746462,608385,Jesse Winker,21,
746462,663837,Matt Vierling,22,0.3553962396136645
746462,682985,Riley Greene,23,
746462,671277,Luis García Jr.,27,
746462,690993,Colt Keith,31,
746462,696285,Jacob Young,35,0.3222490843123815
746462,682928,CJ Abrams,36,0.3088420941662291
746462,657041,Lane Thomas,37,0.3378350832869136
746462,608385,Jesse Winker,38,0.3281335896412229
746462,671277,Luis García Jr.,40,
746462,663837,Matt Vierling,43,0.3553962396136645
746462,682985,Riley Greene,44,
746462,696285,Jacob Young,49,0.3222490843123815
746462,682928,CJ Abrams,50,
746462,690993,Colt Keith,51,
746462,657041,Lane Thomas,54,0.3378350832869136
746462,608385,Jesse Winker,55,
746462,663837,Matt Vierling,59,0.3553962396136645
746462,682985,Riley Greene,60,
746462,671277,Luis García Jr.,61,0.2896075388416648
746462,696285,Jacob Young,65,0.3222490843123815
746462,682928,CJ Abrams,66,
746462,690993,Colt Keith,69,
746462,657041,Lane Thomas,74,0.3378350832869136
746462,608385,Jesse Winker,75,0.3281335896412229
746462,671277,Luis García Jr.,77,
746462,663837,Matt Vierling,81,0.3553962396136645
746462,682985,Riley Greene,82,
746463,687401,Joey Ortiz,1,0.3134320541810432
746463,656555,Rhys Hoskins,2,
746463,663837,Matt Vierling,5,0.3553962396136645
746463,682985,Riley Greene,7,
746463,642715,Willy Adames,11,0.3385496990571559
746463,694192,Jackson Chourio,14,
746463,663837,Matt Vierling,19,
746463,668930,Brice Turang,20,0.3187137223838821
746463,687401,Joey Ortiz,21,0.3134320541810432
746463,656555,Rhys Hoskins,22,
746463,682985,Riley Greene,24,
746463,642715,Willy Adames,28,0.3385496990571559
746463,694192,Jackson Chourio,31,
746463,668930,Brice Turang,36,0.3187137223838821
746463,687401,Joey Ortiz,37,
746463,663837,Matt Vierling,39,0.3553962396136645
746463,682985,Riley Greene,41,0.3174157493316664
746463,663837,Matt Vierling,48,
746463,656555,Rhys Hoskins,50,0.2920540520680892
746463,686217,Sal Frelick,51,
746463,682985,Riley Greene,54,
746463,694192,Jackson Chourio,59,0.2942323857769491
746463,668930,Brice Turang,61,0.3187137223838821
746463,687401,Joey Ortiz,62,
746463,686217,Sal Frelick,67,
746463,663837,Matt Vierling,69,0.3553962396136645
746463,682985,Riley Greene,71,
746463,694192,Jackson Chourio,75,0.2942323857769491
746463,668930,Brice Turang,77,
746464,682928,CJ Abrams,1,0.3088420941662291
746464,657041,Lane Thomas,2,0.3378350832869136
746464,608385,Jesse Winker,3,
746464,663837,Matt Vierling,4,0.3553962396136645
746464,682985,Riley Greene,7,
746464,671277,Luis García Jr.,9,
746464,696285,Jacob Young,18,0.3222490843123815
746464,682928,CJ Abrams,19,0.3088420941662291
746464,657041,Lane Thomas,20,0.3378350832869136
746464,608385,Jesse Winker,21,
746464,663837,Matt Vierling,23,
746464,671277,Luis García Jr.,26,
746464,682985,Riley Greene,29,
746464,696285,Jacob Young,34,0.3222490843123815
746464,682928,CJ Abrams,35,0.3088420941662291
746464,657041,Lane Thomas,36,0.3378350832869136
746464,608385,Jesse Winker,37,
746464,663837,Matt Vierling,40,0.3553962396136645
746464,682985,Riley Greene,43,
746464,671277,Luis García Jr.,47,
746464,696285,Jacob Young,54,
746464,663837,Matt Vierling,55,
746464,682928,CJ Abrams,58,0.3088420941662291
746464,657041,Lane Thomas,59,0.3378350832869136
746464,608385,Jesse Winker,60,0.3281335896412229
746464,671277,Luis García Jr.,62,
746464,682985,Riley Greene,63,
746464,696285,Jacob Young,69,
746464,663837,Matt Vierling,73,0.3007700167838417
746464,690993,Colt Keith,74,
746464,682928,CJ Abrams,75,0.3088420941662291
746464,657041,Lane Thomas,76,0.3378350832869136
746464,608385,Jesse Winker,77,
746464,682985,Riley Greene,79,
746465,682928,CJ Abrams,1,0.3088420941662291
746465,657041,Lane Thomas,2,0.3378350832869136
746465,608385,Jesse Winker,3,
746465,663837,Matt Vierling,4,0.3553962396136645
746465,682985,Riley Greene,7,
746465,671277,Luis García Jr.,10,
746465,696285,Jacob Young,17,0.3222490843123815
746465,682928,CJ Abrams,18,0.3088420941662291
746465,657041,Lane Thomas,19,0.3378350832869136
746465,608385,Jesse Winker,20,
746465,663837,Matt Vierling,22,0.3553962396136645
746465,682985,Riley Greene,25,
746465,671277,Luis García Jr.,30,
746465,696285,Jacob Young,37,0.3222490843123815
746465,682928,CJ Abrams,38,
746465,663837,Matt Vierling,39,
746465,657041,Lane Thomas,42,0.3378350832869136
746465,608385,Jesse Winker,43,
746465,682985,Riley Greene,45,
746465,671277,Luis García Jr.,50,
746465,663837,Matt Vierling,55,0.3553962396136645
746465,682985,Riley Greene,58,
746465,696285,Jacob Young,62,0.3222490843123815
746465,682928,CJ Abrams,63,0.3378350832869136
746465,608385,Jesse Winker,65,
746465,663837,Matt Vierling,68,
746465,671277,Luis García Jr.,71,
746466,668930,Brice Turang,1,0.3587271837346278
746466,661388,William Contreras,2,0.3419318153910393
746466,642715,Willy Adames,4,
746466,663837,Matt Vierling,5,0.3553962396136645
746466,682985,Riley Greene,6,
746466,686217,Sal Frelick,8,0.3134320541810432
746466,656555,Rhys Hoskins,9,0.3187137223838821
746466,687401,Joey Ortiz,11,0.2942323857769491
746466,668930,Brice Turang,13,0.3587271837346278
746466,661388,William Contreras,14,0.3419318153910393
746466,642715,Willy Adames,16,
746466,690993,Colt Keith,19,
746466,686217,Sal Frelick,20,0.3134320541810432
746466,656555,Rhys Hoskins,21,
746466,663837,Matt Vierling,26,
746466,687401,Joey Ortiz,27,0.2942323857769491
746466,668930,Brice Turang,29,0.3587271837346278
746466,661388,William Contreras,30,0.3419318153910393
746466,642715,Willy Adames,32,0.2920540520680892
746466,686217,Sal Frelick,33,0.3134320541810432
746466,656555,Rhys Hoskins,34,
746466,682985,Riley Greene,35,
746466,687401,Joey Ortiz,40,0.2942323857769491
746466,668930,Brice Turang,42,0.3587271837346278
746466,661388,William Contreras,43,
746466,690993,Colt Keith,44,
746466,642715,Willy Adames,48,0.2920540520680892
746466,686217,Sal Frelick,49,0.3134320541810432
746466,656555,Rhys Hoskins,50,
746466,663837,Matt Vierling,53,0.3553962396136645
746466,682985,Riley Greene,54,
746466,687401,Joey Ortiz,55,0.2942323857769491
746466,668930,Brice Turang,57,0.3587271837346278
746466,661388,William Contreras,58,
746466,642715,Willy Adames,63,0.3385496990571559
746466,694192,Jackson Chourio,64,
746466,690993,Colt Keith,65,
746466,656555,Rhys Hoskins,69,0.3187137223838821
746466,687401,Joey Ortiz,71,
746466,663837,Matt Vierling,72,
746467,457705,Andrew McCutchen,1,0.3427446141990418
746467,668804,Bryan Reynolds,2,
746467,663837,Matt Vierling,6,0.3553962396136645
746467,682985,Riley Greene,7,0.3007700167838417
746467,690993,Colt Keith,10,
746467,663837,Matt Vierling,20,
746467,457705,Andrew McCutchen,21,0.3427446141990418
746467,668804,Bryan Reynolds,22,
746467,663837,Matt Vierling,24,0.3553962396136645
746467,682985,Riley Greene,25,
746467,690993,Colt Keith,32,
746467,457705,Andrew McCutchen,36,
746467,663837,Matt Vierling,40,0.3553962396136645
746467,682985,Riley Greene,41,0.3007700167838417
746467,690993,Colt Keith,44,
746467,668804,Bryan Reynolds,46,
746467,663837,Matt Vierling,52,0.3553962396136645
746467,682985,Riley Greene,53,
746467,690993,Colt Keith,59,
746467,457705,Andrew McCutchen,63,
746468,457705,Andrew McCutchen,1,0.3427446141990418
746468,668804,Bryan Reynolds,2,
746468,682985,Riley Greene,5,0.3174157493316664
746468,663837,Matt Vierling,6,
746468,665833,Oneil Cruz,7,
746468,690993,Colt Keith,11,
746468,457705,Andrew McCutchen,18,0.3427446141990418
746468,668804,Bryan Reynolds,19,0.3310161504881952
746468,665833,Oneil Cruz,21,
746468,682985,Riley Greene,24,0.3174157493316664
746468,663837,Matt Vierling,25,
746468,690993,Colt Keith,31,
746468,457705,Andrew McCutchen,34,0.3427446141990418
746468,668804,Bryan Reynolds,35,0.3310161504881952
746468,665833,Oneil Cruz,37,
746468,682985,Riley Greene,46,0.3174157493316664
746468,663837,Matt Vierling,47,
746468,457705,Andrew McCutchen,50,0.3427446141990418
746468,668804,Bryan Reynolds,51,0.3310161504881952
746468,665833,Oneil Cruz,53,
746468,690993,Colt Keith,55,
746468,457705,Andrew McCutchen,63,0.3427446141990418
746468,668804,Bryan Reynolds,64,
746468,682985,Riley Greene,67,0.3174157493316664
746468,663837,Matt Vierling,68,
746468,665833,Oneil Cruz,70,
746468,690993,Colt Keith,75,
746469,665489,Vladimir Guerrero Jr.,3,
746469,663837,Matt Vierling,5,
746469,662139,Daulton Varsho,11,
746469,663837,Matt Vierling,20,
746469,665489,Vladimir Guerrero Jr.,25,0.304275134421608
746469,662139,Daulton Varsho,28,
746469,663837,Matt Vierling,39,
746469,665489,Vladimir Guerrero Jr.,42,0.3265532150836852
746469,457759,Justin Turner,44,0.304275134421608
746469,662139,Daulton Varsho,45,
746469,665489,Vladimir Guerrero Jr.,57,
746469,663837,Matt Vierling,60,0.3007700167838417
746469,690993,Colt Keith,61,
746469,457759,Justin Turner,64,0.304275134421608
746469,662139,Daulton Varsho,65,
746469,665489,Vladimir Guerrero Jr.,74,0.3265532150836852
746469,457759,Justin Turner,76,0.304275134421608
746469,662139,Daulton Varsho,77,
746469,663837,Matt Vierling,81,0.3007700167838417
746469,690993,Colt Keith,82,
746469,663837,Matt Vierling,94,
746470,457759,Justin Turner,2,0.3978902227687139
746470,665489,Vladimir Guerrero Jr.,3,
746470,682985,Riley Greene,6,0.3007700167838417
746470,690993,Colt Keith,10,
746470,543807,George Springer,11,
746470,457759,Justin Turner,20,
746470,682985,Riley Greene,22,
746470,665489,Vladimir Guerrero Jr.,24,0.2983212936760745
746470,543807,George Springer,26,
746470,690993,Colt Keith,29,
746470,457759,Justin Turner,35,
746470,665489,Vladimir Guerrero Jr.,40,0.2983212936760745
746470,543807,George Springer,42,
746470,682985,Riley Greene,43,
746470,457759,Justin Turner,51,
746470,690993,Colt Keith,53,
746470,665489,Vladimir Guerrero Jr.,55,0.2983212936760745
746470,543807,George Springer,57,
746470,682985,Riley Greene,61,
746471,665862,Jazz Chisholm Jr.,1,0.2826019140020493
746471,650559,Bryan De La Cruz,2,0.3167610388105638
746471,605137,Josh Bell,3,0.3169589393147815
746471,660821,Jesús Sánchez,4,
746471,682985,Riley Greene,5,
746471,669394,Jake Burger,8,
746471,690993,Colt Keith,13,0.3553962396136645
746471,682985,Riley Greene,18,
746471,665862,Jazz Chisholm Jr.,21,0.2826019140020493
746471,650559,Bryan De La Cruz,22,0.3167610388105638
746471,605137,Josh Bell,23,
746471,690993,Colt Keith,26,
746471,660821,Jesús Sánchez,27,0.3254176387547207
746471,669394,Jake Burger,28,
746471,665862,Jazz Chisholm Jr.,37,0.2826019140020493
746471,650559,Bryan De La Cruz,38,0.3167610388105638
746471,605137,Josh Bell,39,0.3169589393147815
746471,660821,Jesús Sánchez,40,0.3254176387547207
746471,669394,Jake Burger,41,
746471,682985,Riley Greene,43,
746471,663837,Matt Vierling,51,
746471,665862,Jazz Chisholm Jr.,54,0.2826019140020493
746471,650559,Bryan De La Cruz,55,0.3167610388105638
746471,605137,Josh Bell,56,
746471,682985,Riley Greene,59,
746471,660821,Jesús Sánchez,60,0.3254176387547207
746471,669394,Jake Burger,61,
746471,663837,Matt Vierling,68,
746471,665862,Jazz Chisholm Jr.,72,0.2826019140020493
746471,650559,Bryan De La Cruz,73,
746472,665862,Jazz Chisholm Jr.,1,0.2826019140020493
746472,650559,Bryan De La Cruz,2,0.3167610388105638
746472,605137,Josh Bell,3,0.3169589393147815
746472,660821,Jesús Sánchez,4,0.3254176387547207
746472,669394,Jake Burger,5,
746472,663837,Matt Vierling,6,
746472,665862,Jazz Chisholm Jr.,18,0.2826019140020493
746472,650559,Bryan De La Cruz,19,0.3167610388105638
746472,605137,Josh Bell,20,
746472,663837,Matt Vierling,22,
746472,660821,Jesús Sánchez,27,0.3254176387547207
746472,669394,Jake Burger,28,
746472,663837,Matt Vierling,37,
746472,665862,Jazz Chisholm Jr.,40,0.2826019140020493
746472,650559,Bryan De La Cruz,41,0.3167610388105638
746472,605137,Josh Bell,42,
746472,690993,Colt Keith,44,
746472,660821,Jesús Sánchez,46,0.3254176387547207
746472,669394,Jake Burger,47,
746472,682985,Riley Greene,52,
746472,665862,Jazz Chisholm Jr.,56,
746472,690993,Colt Keith,60,
746472,650559,Bryan De La Cruz,61,0.3167610388105638
746472,605137,Josh Bell,62,0.3169589393147815
746472,660821,Jesús Sánchez,63,0.3254176387547207
746472,669394,Jake Burger,64,
746472,682985,Riley Greene,70,
746473,665862,Jazz Chisholm Jr.,1,0.2826019140020493
746473,650559,Bryan De La Cruz,2,0.3167610388105638
746473,605137,Josh Bell,3,0.3169589393147815
746473,660821,Jesús Sánchez,4,
746473,663837,Matt Vierling,5,
746473,682985,Riley Greene,11,
746473,665862,Jazz Chisholm Jr.,16,
746473,650559,Bryan De La Cruz,20,0.3167610388105638
746473,605137,Josh Bell,21,0.3169589393147815
746473,660821,Jesús Sánchez,22,
746473,663837,Matt Vierling,23,
746473,682985,Riley Greene,29,
746473,665862,Jazz Chisholm Jr.,34,
746473,650559,Bryan De La Cruz,38,0.3167610388105638
746473,605137,Josh Bell,39,0.3169589393147815
746473,660821,Jesús Sánchez,40,
746473,663837,Matt Vierling,42,0.3553962396136645
746473,682985,Riley Greene,45,
746473,669394,Jake Burger,53,0.3272974470799619
746473,665862,Jazz Chisholm Jr.,54,0.2826019140020493
746473,650559,Bryan De La Cruz,55,
746473,663837,Matt Vierling,57,0.3553962396136645
746473,682985,Riley Greene,60,
746473,605137,Josh Bell,61,0.3169589393147815
746473,660821,Jesús Sánchez,62,
746474,665489,Vladimir Guerrero Jr.,3,
746474,682985,Riley Greene,4,0.3174157493316664
746474,663837,Matt Vierling,5,
746474,543807,George Springer,9,
746474,690993,Colt Keith,13,
746474,662139,Daulton Varsho,14,
746474,682985,Riley Greene,20,
746474,665489,Vladimir Guerrero Jr.,22,
746474,663837,Matt Vierling,25,
746474,543807,George Springer,28,0.304275134421608
746474,662139,Daulton Varsho,29,
746474,690993,Colt Keith,34,
746474,665489,Vladimir Guerrero Jr.,37,
746474,682985,Riley Greene,41,0.3174157493316664
746474,663837,Matt Vierling,42,
746474,543807,George Springer,45,0.304275134421608
746474,662139,Daulton Varsho,46,
746474,665489,Vladimir Guerrero Jr.,54,0.3265532150836852
746474,457759,Justin Turner,56,0.2983212936760745
746474,543807,George Springer,57,0.304275134421608
746474,662139,Daulton Varsho,58,
746474,690993,Colt Keith,59,
746474,665489,Vladimir Guerrero Jr.,66,
746474,663837,Matt Vierling,69,
746475,662139,Daulton Varsho,1,0.3978902227687139
746475,665489,Vladimir Guerrero Jr.,3,
746475,682985,Riley Greene,6,
746475,457759,Justin Turner,8,0.2983212936760745
746475,543807,George Springer,9,
746475,663837,Matt Vierling,12,0.3007700167838417
746475,690993,Colt Keith,13,
746475,662139,Daulton Varsho,17,
746475,682985,Riley Greene,21,
746475,665489,Vladimir Guerrero Jr.,23,0.3265532150836852
746475,457759,Justin Turner,25,
746475,682985,Riley Greene,26,0.3174157493316664
746475,663837,Matt Vierling,29,0.3007700167838417
746475,690993,Colt Keith,30,
746475,543807,George Springer,34,
746475,682985,Riley Greene,39,0.3174157493316664
746475,663837,Matt Vierling,42,0.3007700167838417
746475,690993,Colt Keith,43,
746475,662139,Daulton Varsho,45,0.3978902227687139
746475,665489,Vladimir Guerrero Jr.,47,
746475,457759,Justin Turner,52,0.2983212936760745
746475,543807,George Springer,53,
746475,682985,Riley Greene,56,
746475,662139,Daulton Varsho,60,0.3978902227687139
746475,665489,Vladimir Guerrero Jr.,62,
746475,663837,Matt Vierling,64,0.3007700167838417
746475,690993,Colt Keith,65,
746475,457759,Justin Turner,69,0.2983212936760745
746475,543807,George Springer,70,
746476,665161,Jeremy Peña,2,0.4015873697539716
746476,670541,Yordan Alvarez,3,0.3307042115295856
746476,608324,Alex Bregman,4,
746476,682985,Riley Greene,5,0.3174157493316664
746476,663837,Matt Vierling,7,
746476,673237,Yainer Diaz,9,
746476,690993,Colt Keith,13,
746476,665161,Jeremy Peña,20,0.4015873697539716
746476,670541,Yordan Alvarez,21,0.3307042115295856
746476,608324,Alex Bregman,22,
746476,682985,Riley Greene,23,0.3174157493316664
746476,663837,Matt Vierling,25,
746476,673237,Yainer Diaz,27,
746476,690993,Colt Keith,31,
746476,665161,Jeremy Peña,36,0.4015873697539716
746476,670541,Yordan Alvarez,37,
746476,682985,Riley Greene,41,0.3174157493316664
746476,663837,Matt Vierling,43,
746476,608324,Alex Bregman,44,0.3288189165028939
746476,673237,Yainer Diaz,46,0.2845809464361153
746476,676694,Jake Meyers,48,0.3050573243998891
746476,665161,Jeremy Peña,51,
746476,690993,Colt Keith,54,
746476,670541,Yordan Alvarez,56,0.3307042115295856
746476,608324,Alex Bregman,57,0.3288189165028939
746476,673237,Yainer Diaz,59,0.2845809464361153
746476,676694,Jake Meyers,61,0.3050573243998891
746476,665161,Jeremy Peña,64,0.4015873697539716
746476,670541,Yordan Alvarez,65,
746476,682985,Riley Greene,68,
746476,608324,Alex Bregman,70,0.3288189165028939
746476,673237,Yainer Diaz,72,0.2845809464361153
746476,676694,Jake Meyers,74,
746476,690993,Colt Keith,79,
746477,680977,Brendan Donovan,1,
746477,682985,Riley Greene,4,0.3174157493316664
746477,663837,Matt Vierling,5,
746477,571448,Nolan Arenado,7,0.3098225554934254
746477,502671,Paul Goldschmidt,8,0.3185683012612768
746477,676475,Alec Burleson,9,
746477,690993,Colt Keith,12,
746477,691026,Masyn Winn,14,0.3322372513314697
746477,680977,Brendan Donovan,16,
746477,571448,Nolan Arenado,22,0.3098225554934254
746477,502671,Paul Goldschmidt,23,
746477,682985,Riley Greene,24,0.3174157493316664
746477,663837,Matt Vierling,25,
746477,676475,Alec Burleson,28,0.315483457292614
746477,691026,Masyn Winn,30,
746477,690993,Colt Keith,32,
746477,680977,Brendan Donovan,36,
746477,682985,Riley Greene,39,0.3174157493316664
746477,663837,Matt Vierling,40,
746477,571448,Nolan Arenado,43,0.3098225554934254
746477,502671,Paul Goldschmidt,44,0.3185683012612768
746477,676475,Alec Burleson,45,
746477,690993,Colt Keith,48,
746477,691026,Masyn Winn,53,0.3322372513314697
746477,680977,Brendan Donovan,55,
746477,682985,Riley Greene,57,0.3174157493316664
746477,663837,Matt Vierling,58,
746477,571448,Nolan Arenado,61,0.3098225554934254
746477,502671,Paul Goldschmidt,62,0.3185683012612768
746477,676475,Alec Burleson,63,0.315483457292614
746477,691026,Masyn Winn,65,
746477,690993,Colt Keith,68,
746478,680977,Brendan Donovan,1,
746478,682985,Riley Greene,4,
746478,571448,Nolan Arenado,8,0.3098225554934254
746478,502671,Paul Goldschmidt,9,0.3185683012612768
746478,676475,Alec Burleson,10,
746478,663837,Matt Vierling,11,0.3007700167838417
746478,690993,Colt Keith,13,0.3553962396136645
746478,682985,Riley Greene,16,
746478,691026,Masyn Winn,17,0.3322372513314697
746478,680977,Brendan Donovan,20,
746478,663837,Matt Vierling,24,0.3007700167838417
746478,690993,Colt Keith,26,
746478,571448,Nolan Arenado,29,0.3098225554934254
746478,502671,Paul Goldschmidt,30,
746478,682985,Riley Greene,33,
746478,676475,Alec Burleson,34,0.315483457292614
